#date PM 2.5 O3 Temperatura Humedad rel. Dirección viento Velocidad viento
01,10,20 13,00,15,53,19.5,29,327,1.6
01,10,20 14,00,13,54,21.2,25,22,2.1
01,10,20 15,00,6,56,22.1,22,355,2.5
01,10,20 16,00,6,36,22.6,22,109,2.5
01,10,20 17,00,9,32,22,24,76,2.8
01,10,20 18,00,6,36,21.1,28,252,2
01,10,20 19,00,10,28,18.9,33,203,1.3
01,10,20 20,00,20,17,16.9,39,166,1.2
01,10,20 21,00,21,8,15.9,42,104,1.7
01,10,20 22,00,15,2,14.6,47,222,1.8
01,10,20 23,00,22,1,13.6,47,201,1.3
44106,20,1,12.5,52,199,1.3
01,11,20 1,00,19,1,12.3,44,218,2.5
01,11,20 2,00,20,0,11.8,43,206,1.9
01,11,20 3,00,18,4,11.6,46,219,2.6
01,11,20 4,00,16,8,11.6,49,216,2.9
01,11,20 5,00,11,1,10.6,52,183,1.7
01,11,20 6,00,11,1,9.3,59,276,0.7
01,11,20 7,00,16,1,8.6,60,264,1.6
01,11,20 8,00,19,1,8.7,55,219,1.7
01,11,20 9,00,19,4,11.2,45,137,1.2
01,11,20 10,00,12,15,13.2,43,103,1.2
01,11,20 11,00,13,30,16.1,36,24,1.3
01,11,20 12,00,14,47,17.7,32,51,1.7
01,11,20 13,00,17,54,19.2,28,64,1.9
01,11,20 14,00,12,64,20.4,24,33,2.2
01,11,20 15,00,12,68,21.4,20,56,2.1
01,11,20 16,00,11,70,22.1,21,26,2.1
01,11,20 17,00,10,70,22.1,23,170,1.7
01,11,20 18,00,12,70,21.8,24,180,1.2
01,11,20 19,00,19,47,19.1,32,223,2.7
01,11,20 20,00,19,36,17.4,33,224,2.7
01,11,20 21,00,20,21,16.6,35,243,2.2
01,11,20 22,00,15,17,15.5,38,231,1.8
01,11,20 23,00,11,16,14.5,41,217,1.3
44137,19,11,13.5,47,240,1.4
01,12,20 1,00,24,9,12.5,51,229,1.6
01,12,20 2,00,20,2,11.8,55,207,1.2
01,12,20 3,00,30,1,11.3,57,216,1.3
01,12,20 4,00,21,2,10.7,60,210,0.8
01,12,20 5,00,19,1,9.9,66,147,0.7
01,12,20 6,00,25,1,9.3,69,156,0.8
