#CE_2020,,,,,
#Local Datetime (mm,dd,yyyy HH,mm),O3 (ppb),PM10 (µg,m3),PM2.5 (µg,m3),Temperature
01,01,20,0,00,NaN,NaN,60.91,NaN,NaN
01,01,20,1,00,0.019,NaN,85.64,10.49,91
01,01,20,2,00,0.018,NaN,72.39,10.51,91
01,01,20,3,00,0.014,NaN,70.25,10.64,92
01,01,20,4,00,0.005,NaN,93.72,10.73,92
01,01,20,5,00,0.003,NaN,83.93,10.87,92
01,01,20,6,00,0.004,NaN,77.28,10.94,92
01,01,20,7,00,0.005,NaN,67.04,11.06,92
01,01,20,8,00,0.004,NaN,64.77,11.26,91
01,01,20,9,00,0.006,NaN,62.11,11.41,91
01,01,20,10,00,0.008,NaN,51.71,11.97,91
01,01,20,11,00,0.009,NaN,41.35,12.76,90
01,01,20,12,00,0.01,NaN,34.82,13.53,90
01,01,20,13,00,0.012,NaN,26.95,14.36,89
01,01,20,14,00,0.021,NaN,16.66,14.73,88
01,01,20,15,00,0.026,NaN,7.49,14.56,85
01,01,20,16,00,0.022,NaN,7.82,14.27,85
01,01,20,17,00,0.03,NaN,4.86,13.49,86
01,01,20,18,00,0.03,NaN,4.62,13.4,85
01,01,20,19,00,0.017,NaN,14.52,13.23,86
01,01,20,20,00,0.023,NaN,8.46,12.78,87
01,01,20,21,00,0.027,NaN,4.86,12.48,87
01,01,20,22,00,0.025,NaN,4.52,12.42,87
01,01,20,23,00,0.018,NaN,6.04,12.33,88
02,01,20,0,00,0.022,NaN,4.68,12.3,88
02,01,20,1,00,0.027,NaN,5.37,12.41,85
02,01,20,2,00,0.025,NaN,6.98,12.88,81
02,01,20,3,00,0.024,NaN,5.7,13.22,77
02,01,20,4,00,0.023,NaN,6.96,13.1,76
02,01,20,5,00,0.032,NaN,4.37,13.41,70
02,01,20,6,00,0.023,NaN,9.28,13.05,73
02,01,20,7,00,0.015,NaN,10.15,12.75,75
02,01,20,8,00,0.01,NaN,NaN,12.84,76
02,01,20,9,00,0.008,NaN,9.59,13.71,75
02,01,20,10,00,0.01,NaN,9.76,15.17,71
02,01,20,11,00,0.02,NaN,7.8,19.16,57
02,01,20,12,00,0.028,NaN,5.98,21.44,47
02,01,20,13,00,0.03,NaN,4.93,22.55,42
02,01,20,14,00,0.034,NaN,5.95,22.75,32
02,01,20,15,00,0.033,NaN,10.05,23.34,38
02,01,20,16,00,0.027,NaN,11.49,21.6,44
02,01,20,17,00,0.026,NaN,9.46,21.93,47
02,01,20,18,00,0.013,NaN,11.01,20.92,51
02,01,20,19,00,0.005,NaN,15.51,18.86,56
02,01,20,20,00,0.005,NaN,12.68,17.37,59
02,01,20,21,00,0.005,NaN,12.33,16.44,60
02,01,20,22,00,0.007,NaN,11.29,16.52,53
02,01,20,23,00,0.008,NaN,23.02,15.79,57
03,01,20,0,00,0.008,NaN,18.51,16.04,52
03,01,20,1,00,0.008,NaN,18.2,15.85,51
03,01,20,2,00,0.007,NaN,23.1,15.58,53
03,01,20,3,00,0.016,NaN,13.64,15.33,50
03,01,20,4,00,0.016,NaN,12.81,14.26,54
03,01,20,5,00,0.019,NaN,12.01,14.88,50
03,01,20,6,00,0.015,NaN,10.11,15.48,45
03,01,20,7,00,0.011,NaN,7.66,14.63,47
03,01,20,8,00,0.011,NaN,7.58,15.18,43
03,01,20,9,00,0.04,NaN,4.11,18.61,30
03,01,20,10,00,0.042,NaN,3.7,19.26,29
03,01,20,11,00,0.044,NaN,4.1,19.28,29
03,01,20,12,00,0.044,NaN,4.53,18.9,30
03,01,20,13,00,0.046,NaN,5.56,18.41,31
03,01,20,14,00,0.049,NaN,5.67,18.7,28
03,01,20,15,00,0.051,NaN,5.66,19.12,25
03,01,20,16,00,0.051,NaN,4.51,19.31,23
03,01,20,17,00,0.049,NaN,3.96,19.12,23
03,01,20,18,00,0.048,NaN,3.86,18.76,23
03,01,20,19,00,0.046,NaN,3.57,18.18,24
03,01,20,20,00,0.047,NaN,3.52,17.92,24
03,01,20,21,00,0.037,NaN,6.33,16.86,27
03,01,20,22,00,0.039,NaN,6.32,16.45,28
03,01,20,23,00,0.043,NaN,4.46,16.08,28
04,01,20,0,00,0.032,NaN,5.93,14.87,32
04,01,20,1,00,0.013,NaN,13.89,12.86,41
04,01,20,2,00,0.021,NaN,13.77,11.93,44
04,01,20,3,00,0.015,NaN,8.88,10.96,48
04,01,20,4,00,0.008,NaN,10.91,10.15,53
04,01,20,5,00,0.006,NaN,12.14,9.57,56
04,01,20,6,00,0.006,NaN,10.47,9.28,57
04,01,20,7,00,0.008,NaN,13.76,9.35,54
04,01,20,8,00,0.009,NaN,18.26,9.23,53
04,01,20,9,00,0.01,NaN,14.49,12.05,45
04,01,20,10,00,0.015,NaN,18.15,14.68,37
04,01,20,11,00,0.027,NaN,12.63,16.58,31
04,01,20,12,00,0.035,NaN,12.35,17.54,29
04,01,20,13,00,0.04,NaN,13.07,18.04,27
04,01,20,14,00,0.04,NaN,20.79,18.84,25
04,01,20,15,00,0.046,NaN,25.32,19.62,25
04,01,20,16,00,0.05,NaN,24.96,20.09,26
04,01,20,17,00,0.051,NaN,23.08,20.01,27
04,01,20,18,00,0.043,NaN,15.51,18.51,31
04,01,20,19,00,0.034,NaN,14.21,16.83,35
04,01,20,20,00,0.046,NaN,9.8,16.68,35
04,01,20,21,00,0.038,NaN,8.89,15.77,37
04,01,20,22,00,0.017,NaN,22.79,13.98,44
04,01,20,23,00,0.008,NaN,43.93,13.09,48
05,01,20,0,00,0.008,NaN,39.32,12.61,49
05,01,20,1,00,0.008,NaN,36.37,12.22,50
05,01,20,2,00,NaN,NaN,37.45,11.75,52
05,01,20,3,00,NaN,NaN,34.09,11.01,54
05,01,20,4,00,NaN,NaN,28.74,10.28,56
05,01,20,5,00,0.007,NaN,27.32,10.21,55
05,01,20,6,00,0.01,NaN,22.18,9.98,54
05,01,20,7,00,0.008,NaN,22,9.72,54
05,01,20,8,00,0.012,NaN,17.12,9.88,52
05,01,20,9,00,0.018,NaN,15.17,13.02,42
05,01,20,10,00,0.023,NaN,17.07,16.65,33
05,01,20,11,00,0.03,NaN,25.95,18.13,29
05,01,20,12,00,0.032,NaN,36.08,19.25,27
05,01,20,13,00,0.034,NaN,37.3,20.71,24
05,01,20,14,00,0.057,NaN,37.11,21.44,26
05,01,20,15,00,0.065,NaN,29.47,22.21,26
05,01,20,16,00,0.069,NaN,23.59,22.84,25
05,01,20,17,00,0.069,NaN,20.83,22.97,25
05,01,20,18,00,0.06,NaN,13.25,21.55,28
05,01,20,19,00,0.037,NaN,16.01,19.65,32
05,01,20,20,00,0.023,NaN,21.22,17.23,39
05,01,20,21,00,0.008,NaN,22.6,16.11,43
05,01,20,22,00,0.01,NaN,39.52,15.85,43
05,01,20,23,00,0.01,NaN,39.22,15.26,44
06,01,20,0,00,0.008,NaN,32.11,14.61,45
06,01,20,1,00,0.01,NaN,28.82,14.05,46
06,01,20,2,00,0.012,NaN,27.61,13.53,48
06,01,20,3,00,0.016,NaN,23.6,12.99,48
06,01,20,4,00,0.021,NaN,20.61,12.88,46
06,01,20,5,00,0.016,NaN,20.44,12.97,46
06,01,20,6,00,0.008,NaN,32.69,12.23,50
06,01,20,7,00,0.01,NaN,19.65,12.75,43
06,01,20,8,00,0.007,NaN,17.71,13.14,40
06,01,20,9,00,0.01,NaN,19.18,15.96,34
06,01,20,10,00,0.013,NaN,21.38,18.93,29
06,01,20,11,00,0.024,NaN,17.42,21.76,23
06,01,20,12,00,0.033,NaN,23.55,23.2,20
06,01,20,13,00,0.047,NaN,63.73,24.27,20
06,01,20,14,00,0.048,NaN,111.13,25.15,20
06,01,20,15,00,0.058,NaN,87.52,25.71,18
06,01,20,16,00,0.064,NaN,62.75,26.29,18
06,01,20,17,00,0.078,NaN,38.68,25.94,20
06,01,20,18,00,0.059,NaN,27.37,24.3,24
06,01,20,19,00,0.015,NaN,30.59,21.84,28
06,01,20,20,00,0.006,NaN,38.45,20.24,31
06,01,20,21,00,0.006,NaN,38.93,19.4,33
06,01,20,22,00,0.024,NaN,22.9,19.6,31
06,01,20,23,00,0.014,NaN,17.14,18.46,34
07,01,20,0,00,0.008,NaN,17.74,18,34
07,01,20,1,00,0.025,NaN,12.25,18.74,28
07,01,20,2,00,0.033,NaN,10.13,18.59,26
07,01,20,3,00,0.035,NaN,10.38,18.4,25
07,01,20,4,00,0.027,NaN,14.88,17.11,26
07,01,20,5,00,0.03,NaN,10.27,16.15,25
07,01,20,6,00,0.03,NaN,9.92,15.27,26
07,01,20,7,00,0.025,NaN,9.95,14.92,28
07,01,20,8,00,0.008,NaN,11.35,14.27,30
07,01,20,9,00,0.016,NaN,11.31,13.63,32
07,01,20,10,00,0.027,NaN,12.35,14.37,31
07,01,20,11,00,0.036,NaN,9.89,15.7,30
07,01,20,12,00,0.045,NaN,10.18,17.27,27
07,01,20,13,00,0.048,NaN,9.04,17.69,27
07,01,20,14,00,0.051,NaN,10.99,18.3,29
07,01,20,15,00,0.054,NaN,16.82,18.63,29
07,01,20,16,00,0.064,NaN,21.97,18.85,29
07,01,20,17,00,0.062,NaN,17.01,18.89,30
07,01,20,18,00,0.05,NaN,10.7,17.54,35
07,01,20,19,00,0.043,NaN,10.59,16.17,40
07,01,20,20,00,0.042,NaN,10.03,15.23,44
07,01,20,21,00,0.041,NaN,11.08,14.42,49
07,01,20,22,00,0.045,NaN,11.85,13.77,56
07,01,20,23,00,0.046,NaN,12.74,13.22,61
08,01,20,0,00,0.046,NaN,12.13,13.19,60
08,01,20,1,00,0.046,NaN,11.65,13.09,60
08,01,20,2,00,0.045,NaN,11.53,13.36,60
08,01,20,3,00,0.045,NaN,11.49,12.78,65
08,01,20,4,00,0.043,NaN,11.92,12.38,66
08,01,20,5,00,0.042,NaN,13.02,12.51,65
08,01,20,6,00,0.033,NaN,15.28,11.98,68
08,01,20,7,00,0.022,NaN,16.54,11.28,72
08,01,20,8,00,0.007,NaN,27.49,11.21,74
08,01,20,9,00,0.01,NaN,33.04,12.93,64
08,01,20,10,00,0.016,NaN,40,14.68,58
08,01,20,11,00,0.023,NaN,42.26,15.76,55
08,01,20,12,00,0.027,NaN,49.1,15.97,59
08,01,20,13,00,0.044,NaN,38.21,16.93,56
08,01,20,14,00,0.052,NaN,25.56,18.01,53
08,01,20,15,00,0.05,NaN,19.32,18.95,51
08,01,20,16,00,0.046,NaN,21.23,18.84,56
08,01,20,17,00,0.037,NaN,21.48,18.55,57
08,01,20,18,00,0.03,NaN,19.54,18.73,55
08,01,20,19,00,0.022,NaN,18.3,18.5,54
08,01,20,20,00,0.006,NaN,22.99,17.74,59
08,01,20,21,00,0.002,NaN,28.51,17.43,63
08,01,20,22,00,0.005,NaN,27.6,17.16,66
08,01,20,23,00,0.004,NaN,26.98,16.76,72
09,01,20,0,00,0.009,NaN,17.08,15.74,79
09,01,20,1,00,0.006,NaN,16.88,15.28,84
09,01,20,2,00,0.005,NaN,26.67,14.43,84
09,01,20,3,00,0.007,NaN,45.31,14.2,74
09,01,20,4,00,0.007,NaN,48.75,13.9,74
09,01,20,5,00,0.006,NaN,48.28,13.29,77
09,01,20,6,00,0.006,NaN,38.96,12.95,77
09,01,20,7,00,0.006,NaN,36.62,12.88,77
09,01,20,8,00,NaN,NaN,39.66,13.04,75
09,01,20,9,00,NaN,NaN,39.34,13.72,74
09,01,20,10,00,NaN,NaN,45.94,14.57,72
09,01,20,11,00,0.008,NaN,56.56,15.79,67
09,01,20,12,00,0.01,NaN,60.36,17.54,63
09,01,20,13,00,0.02,NaN,54.89,19.48,55
09,01,20,14,00,0.036,NaN,67.19,21.42,51
09,01,20,15,00,0.046,NaN,50.99,22.46,51
09,01,20,16,00,0.047,NaN,44.38,23.55,46
09,01,20,17,00,0.039,NaN,51.43,23.57,47
09,01,20,18,00,0.03,NaN,49.47,22.14,52
09,01,20,19,00,0.007,NaN,52.45,20.39,59
09,01,20,20,00,0.006,NaN,53.44,19.94,62
09,01,20,21,00,0.005,NaN,47.12,19.44,64
09,01,20,22,00,0.004,NaN,60.99,18.16,70
09,01,20,23,00,0.004,NaN,58.49,17.26,73
10,01,20,0,00,0.004,NaN,56.71,17.02,73
10,01,20,1,00,0.005,NaN,56.09,16.07,74
10,01,20,2,00,0.004,NaN,59.36,15.47,78
10,01,20,3,00,0.004,NaN,53.7,15.02,80
10,01,20,4,00,0.003,NaN,48.39,14.57,83
10,01,20,5,00,0.004,NaN,45.1,13.94,85
10,01,20,6,00,0.007,NaN,58.44,13.24,83
10,01,20,7,00,0.005,NaN,55.51,13.34,83
10,01,20,8,00,0.005,NaN,50.81,13.62,87
10,01,20,9,00,0.01,NaN,48.47,14.13,88
10,01,20,10,00,0.012,NaN,61.8,15.59,84
10,01,20,11,00,0.015,NaN,110.05,18.11,64
10,01,20,12,00,0.015,NaN,103.6,19.17,65
10,01,20,13,00,0.023,NaN,112.84,20.88,60
10,01,20,14,00,0.026,NaN,112.64,21.89,55
10,01,20,15,00,0.044,NaN,97.81,23.22,51
10,01,20,16,00,0.048,NaN,61.69,24.52,47
10,01,20,17,00,0.036,NaN,51.42,24.81,49
10,01,20,18,00,0.012,NaN,52.56,23.53,55
10,01,20,19,00,0.004,NaN,54.95,21.54,63
10,01,20,20,00,0.004,NaN,63.6,20.3,67
10,01,20,21,00,0.005,NaN,67.12,19.96,67
10,01,20,22,00,0.012,NaN,51.07,22.2,48
10,01,20,23,00,0.01,NaN,37.89,20.35,41
11,01,20,0,00,0.024,NaN,21.6,18.95,37
11,01,20,1,00,0.021,NaN,19.31,18.27,34
11,01,20,2,00,0.025,NaN,14.38,17.5,32
11,01,20,3,00,0.029,NaN,11.52,16.72,31
11,01,20,4,00,0.024,NaN,11.39,15.01,36
11,01,20,5,00,0.025,NaN,12.48,15.33,34
11,01,20,6,00,0.025,NaN,10.51,14.77,33
11,01,20,7,00,0.013,NaN,11.98,13.18,38
11,01,20,8,00,0.006,NaN,14.43,12.14,46
11,01,20,9,00,0.01,NaN,14.55,15.01,35
11,01,20,10,00,0.015,NaN,22.53,16.52,26
11,01,20,11,00,0.028,NaN,13.7,18.74,20
11,01,20,12,00,0.045,NaN,6.28,19.74,16
11,01,20,13,00,0.048,NaN,5.88,20.93,15
11,01,20,14,00,0.051,NaN,5.36,21.91,13
11,01,20,15,00,0.051,NaN,8.13,22.02,13
11,01,20,16,00,0.052,NaN,9.75,22.18,13
11,01,20,17,00,0.053,NaN,11.64,21.78,14
11,01,20,18,00,0.054,NaN,12.77,20.69,19
11,01,20,19,00,0.049,NaN,14.82,19.1,24
11,01,20,20,00,0.04,NaN,11.01,17.84,22
11,01,20,21,00,0.044,NaN,9.06,16.89,23
11,01,20,22,00,0.045,NaN,7.91,16.22,24
11,01,20,23,00,0.046,NaN,7.25,15.62,26
12,01,20,0,00,0.047,NaN,6.57,15.07,27
12,01,20,1,00,0.047,NaN,5.73,14.72,28
12,01,20,2,00,0.048,NaN,5.08,14.33,28
12,01,20,3,00,0.04,NaN,7.82,13.4,29
12,01,20,4,00,0.015,NaN,17.14,11.31,35
12,01,20,5,00,0.013,NaN,17.99,10.19,38
12,01,20,6,00,0.014,NaN,17.51,10.07,41
12,01,20,7,00,0.009,NaN,30.96,9.73,45
12,01,20,8,00,0.007,NaN,26.22,9,45
12,01,20,9,00,0.012,NaN,31.14,10.8,41
12,01,20,10,00,0.019,NaN,29.41,13.52,35
12,01,20,11,00,0.034,NaN,22.7,15.5,31
12,01,20,12,00,0.05,NaN,28,16.33,29
12,01,20,13,00,0.058,NaN,35.13,18.02,27
12,01,20,14,00,0.049,NaN,47.53,19.44,25
12,01,20,15,00,0.056,NaN,56.83,19.8,27
12,01,20,16,00,0.058,NaN,39.34,20.2,31
12,01,20,17,00,0.057,NaN,26.74,20.62,30
12,01,20,18,00,0.051,NaN,25.04,19.79,31
12,01,20,19,00,0.039,NaN,22.16,19.04,36
12,01,20,20,00,0.026,NaN,32.17,17.83,48
12,01,20,21,00,0.007,NaN,35.94,16.65,51
12,01,20,22,00,0.006,NaN,38.9,16.16,54
12,01,20,23,00,0.006,NaN,41.54,16.09,51
13,01,20,0,00,0.008,NaN,52.53,15.47,49
13,01,20,1,00,0.007,NaN,44.2,15.16,51
13,01,20,2,00,0.006,NaN,45.5,14.51,55
13,01,20,3,00,0.007,NaN,40.94,14.11,57
13,01,20,4,00,0.009,NaN,43.12,14.1,54
13,01,20,5,00,0.015,NaN,37.48,14.17,52
13,01,20,6,00,0.011,NaN,34.63,13.76,54
13,01,20,7,00,0.005,NaN,32.65,13.5,55
13,01,20,8,00,0.006,NaN,33.42,13.56,56
13,01,20,9,00,0.006,NaN,35.48,14.62,53
13,01,20,10,00,0.007,NaN,42.1,16.32,53
13,01,20,11,00,0.009,NaN,52.75,17.53,48
13,01,20,12,00,0.019,NaN,42.59,18.38,51
13,01,20,13,00,0.031,NaN,36.32,19.5,47
13,01,20,14,00,0.038,NaN,38.7,20.71,43
13,01,20,15,00,0.042,NaN,39.35,21.39,42
13,01,20,16,00,0.047,NaN,41.19,22.79,38
13,01,20,17,00,0.041,NaN,44.25,22.42,38
13,01,20,18,00,0.018,NaN,52.09,21.69,40
13,01,20,19,00,0.007,NaN,47.38,20.26,45
13,01,20,20,00,0.006,NaN,51.13,19.09,51
13,01,20,21,00,0.006,NaN,53.46,18.25,54
13,01,20,22,00,0.006,NaN,58.12,17.53,56
13,01,20,23,00,NaN,NaN,59.17,17.06,57
14,01,20,0,00,NaN,NaN,56.98,16.64,58
14,01,20,1,00,0.007,NaN,71.67,16.27,58
14,01,20,2,00,0.006,NaN,68.18,15.87,57
14,01,20,3,00,0.008,NaN,70.38,15.47,59
14,01,20,4,00,0.009,NaN,74.16,15.02,60
14,01,20,5,00,0.009,NaN,69.17,14.83,59
14,01,20,6,00,0.007,NaN,52.85,14.59,59
14,01,20,7,00,0.01,NaN,64.55,14.78,58
14,01,20,8,00,0.008,NaN,53.44,14.58,57
14,01,20,9,00,0.008,NaN,56.95,16.27,52
14,01,20,10,00,0.01,NaN,54.44,19.06,44
14,01,20,11,00,0.02,NaN,78.75,13.26,36
14,01,20,12,00,0.034,NaN,106.78,23.2,41
14,01,20,13,00,0.048,NaN,110.86,23.53,42
14,01,20,14,00,0.067,NaN,98.13,24.72,39
14,01,20,15,00,0.094,NaN,88.86,25.12,38
14,01,20,16,00,0.099,NaN,73.78,24.82,41
14,01,20,17,00,0.077,NaN,53.25,25.16,43
14,01,20,18,00,0.054,NaN,37.5,24.79,46
14,01,20,19,00,0.024,NaN,43.12,23.4,52
14,01,20,20,00,0.013,NaN,50.08,21.99,58
14,01,20,21,00,0.005,NaN,54.35,21.05,61
14,01,20,22,00,0.005,NaN,50.15,20.64,62
14,01,20,23,00,0.011,NaN,52.43,20.38,63
15,01,20,0,00,0.005,NaN,85.36,19.72,61
15,01,20,1,00,0.008,NaN,70.58,19.1,61
15,01,20,2,00,0.004,NaN,73.36,18.63,64
15,01,20,3,00,0.006,NaN,63.37,17.8,66
15,01,20,4,00,0.004,NaN,65.82,17.18,73
15,01,20,5,00,0.007,NaN,63.82,16.65,73
15,01,20,6,00,0.009,NaN,59.86,16.13,71
15,01,20,7,00,0.003,NaN,60.18,16.46,71
15,01,20,8,00,0.005,NaN,63.56,17.17,67
15,01,20,9,00,0.008,NaN,70.59,17.67,64
15,01,20,10,00,0.007,NaN,82.63,18.56,64
15,01,20,11,00,0.006,NaN,74.17,19.36,72
15,01,20,12,00,0.008,NaN,72.24,19.58,78
15,01,20,13,00,0.016,NaN,NaN,20.93,71
15,01,20,14,00,0.024,NaN,NaN,21.35,68
15,01,20,15,00,0.03,NaN,NaN,21.4,67
15,01,20,16,00,0.039,NaN,63.37,22.05,65
15,01,20,17,00,0.043,NaN,70.42,22.27,64
15,01,20,18,00,0.026,NaN,84.8,21.88,65
15,01,20,19,00,0.007,NaN,81.8,20.93,69
15,01,20,20,00,0.005,NaN,80.05,20.32,72
15,01,20,21,00,0.005,NaN,81.31,20.2,73
15,01,20,22,00,0.005,NaN,81.33,19.96,73
15,01,20,23,00,NaN,NaN,84.52,19.6,74
16,01,20,0,00,NaN,NaN,79.88,18.84,76
16,01,20,1,00,NaN,NaN,74.38,18.48,79
16,01,20,2,00,0.004,NaN,68.82,19.03,79
16,01,20,3,00,0.004,NaN,61.13,18.53,82
16,01,20,4,00,0.007,NaN,24.92,18.77,85
16,01,20,5,00,0.007,NaN,23.48,18.87,86
16,01,20,6,00,0.003,NaN,36.07,18.69,85
16,01,20,7,00,0.004,NaN,40.86,18.54,84
16,01,20,8,00,0.005,NaN,66.52,18.42,79
16,01,20,9,00,0.006,NaN,64.67,18.92,77
16,01,20,10,00,0.005,NaN,48.95,19.82,77
16,01,20,11,00,0.007,NaN,30.63,19.74,82
16,01,20,12,00,0.01,NaN,18.34,19.38,86
16,01,20,13,00,0.011,NaN,19.12,19.88,83
16,01,20,14,00,0.02,NaN,16.27,20.47,75
16,01,20,15,00,0.023,NaN,16.75,21.71,67
16,01,20,16,00,0.025,NaN,16.46,22.23,63
16,01,20,17,00,0.023,NaN,16.71,22.24,63
16,01,20,18,00,0.018,NaN,16.36,22.32,62
16,01,20,19,00,0.014,NaN,16.37,22.32,62
16,01,20,20,00,0.012,NaN,16.71,22.36,61
16,01,20,21,00,0.014,NaN,19.06,22.14,60
16,01,20,22,00,0.019,NaN,15.37,21.15,69
16,01,20,23,00,0.02,NaN,13.44,20.28,78
17,01,20,0,00,0.02,NaN,12.47,19.57,83
17,01,20,1,00,0.02,NaN,12.14,19.34,84
17,01,20,2,00,0.021,NaN,12.4,18.9,85
17,01,20,3,00,0.02,NaN,14.4,18.54,87
17,01,20,4,00,0.022,NaN,14.17,18.44,88
17,01,20,5,00,0.019,NaN,8.75,18.57,89
17,01,20,6,00,0.018,NaN,9.06,18.58,88
17,01,20,7,00,0.017,NaN,9.66,18.68,85
17,01,20,8,00,0.009,NaN,11.12,18.79,84
17,01,20,9,00,0.008,NaN,9.79,18.44,87
17,01,20,10,00,0.01,NaN,12.67,18.73,87
17,01,20,11,00,0.016,NaN,9.49,18.96,84
17,01,20,12,00,0.018,NaN,10.63,19.12,84
17,01,20,13,00,0.016,NaN,14.99,19.16,83
17,01,20,14,00,0.016,NaN,16.39,19.4,82
17,01,20,15,00,0.014,NaN,18.9,19.99,80
17,01,20,16,00,0.008,NaN,24.32,19.34,82
17,01,20,17,00,0.005,NaN,20.38,18.3,88
17,01,20,18,00,0.004,NaN,23.01,18.18,87
17,01,20,19,00,0.003,NaN,30.97,18.13,87
17,01,20,20,00,0.004,NaN,30.61,18.19,87
17,01,20,21,00,0.004,NaN,24.93,18.15,88
17,01,20,22,00,0.003,NaN,29.17,18.17,89
17,01,20,23,00,0.004,NaN,39.71,18.29,89
18,01,20,0,00,0.003,NaN,34.21,18.18,89
18,01,20,1,00,0.004,NaN,34.28,18.05,90
18,01,20,2,00,0.004,NaN,33.16,17.96,90
18,01,20,3,00,0.005,NaN,22.8,17.81,89
18,01,20,4,00,0.004,NaN,25.74,17.9,89
18,01,20,5,00,0.004,NaN,20.95,17.72,88
18,01,20,6,00,0.003,NaN,26.24,17.55,88
18,01,20,7,00,0.002,NaN,39.64,17.21,89
18,01,20,8,00,0.003,NaN,38.74,16.92,90
18,01,20,9,00,0.004,NaN,30.7,17.89,89
18,01,20,10,00,0.007,NaN,43.93,20.08,80
18,01,20,11,00,0.008,NaN,39.44,19.62,78
18,01,20,12,00,0.01,NaN,30.04,19.09,76
18,01,20,13,00,0.022,NaN,26.46,21.12,66
18,01,20,14,00,0.04,NaN,24.24,22.43,61
18,01,20,15,00,0.05,NaN,28.28,23.21,58
18,01,20,16,00,0.044,NaN,28.19,23.29,57
18,01,20,17,00,0.03,NaN,34.48,23,59
18,01,20,18,00,0.026,NaN,37.95,22.33,61
18,01,20,19,00,0.026,NaN,19.91,20.6,64
18,01,20,20,00,0.022,NaN,17.14,18.74,71
18,01,20,21,00,0.024,NaN,14.72,18.12,73
18,01,20,22,00,0.026,NaN,12.83,18.03,74
18,01,20,23,00,0.023,NaN,15.43,17.89,74
19,01,20,0,00,0.021,NaN,16.65,17.79,73
19,01,20,1,00,0.024,NaN,15.74,17.56,75
19,01,20,2,00,0.024,NaN,15.31,16.84,78
19,01,20,3,00,0.028,NaN,12.96,16.11,71
19,01,20,4,00,0.029,NaN,11.94,15.96,63
19,01,20,5,00,0.031,NaN,10.07,15.48,60
19,01,20,6,00,0.026,NaN,11.41,14.66,63
19,01,20,7,00,0.025,NaN,10.92,13.73,64
19,01,20,8,00,0.023,NaN,11.6,12.84,65
19,01,20,9,00,0.019,NaN,12.94,12.25,65
19,01,20,10,00,0.02,NaN,12.4,11.68,66
19,01,20,11,00,0.021,NaN,13.99,11.86,64
19,01,20,12,00,0.02,NaN,15.65,11.92,62
19,01,20,13,00,0.019,NaN,18.31,12.39,61
19,01,20,14,00,0.015,NaN,23.06,12.73,59
19,01,20,15,00,0.012,NaN,28.61,12.99,59
19,01,20,16,00,0.01,NaN,26.22,13.2,58
19,01,20,17,00,0.016,NaN,21.59,13.19,58
19,01,20,18,00,0.017,NaN,19.7,13.25,56
19,01,20,19,00,0.015,NaN,21.69,13.39,54
19,01,20,20,00,0.021,NaN,14.95,12.96,50
19,01,20,21,00,0.022,NaN,17.76,12.54,46
19,01,20,22,00,0.02,NaN,15.98,12.47,47
19,01,20,23,00,0.02,NaN,13.31,12.17,48
20,01,20,0,00,0.034,NaN,8.83,11.95,54
20,01,20,1,00,0.036,NaN,7.71,11.8,54
20,01,20,2,00,0.037,NaN,7.71,11.78,53
20,01,20,3,00,0.038,NaN,7.36,11.83,52
20,01,20,4,00,0.039,NaN,7.06,11.8,51
20,01,20,5,00,0.041,NaN,6.15,11.74,48
20,01,20,6,00,0.036,NaN,6.32,11.36,50
20,01,20,7,00,0.03,NaN,7.07,11.23,52
20,01,20,8,00,0.012,NaN,9.3,10.91,57
20,01,20,9,00,0.014,NaN,11.77,10.81,61
20,01,20,10,00,0.024,NaN,11.54,11.08,61
20,01,20,11,00,0.032,NaN,9.23,11.42,57
20,01,20,12,00,0.041,NaN,8.37,12.34,48
20,01,20,13,00,0.044,NaN,8.3,12.63,46
20,01,20,14,00,0.045,NaN,7.74,12.92,46
20,01,20,15,00,0.047,NaN,8.35,13.5,46
20,01,20,16,00,0.044,NaN,9.35,13.41,47
20,01,20,17,00,0.041,NaN,9.54,13.09,49
20,01,20,18,00,0.04,NaN,10.47,12.59,51
20,01,20,19,00,0.038,NaN,11.02,12.31,53
20,01,20,20,00,0.038,NaN,10.86,12.35,52
20,01,20,21,00,0.042,NaN,9.66,12.32,52
20,01,20,22,00,0.039,NaN,11.01,12.17,52
20,01,20,23,00,0.034,NaN,11.25,11.86,54
21,01,20,0,00,0.039,NaN,9.31,11.91,57
21,01,20,1,00,0.04,NaN,8.09,11.83,58
21,01,20,2,00,0.044,NaN,6.21,11.75,60
21,01,20,3,00,0.044,NaN,5.88,11.62,61
21,01,20,4,00,0.042,NaN,6.45,11.15,65
21,01,20,5,00,0.038,NaN,7.43,10.69,69
21,01,20,6,00,0.035,NaN,8.17,10.36,72
21,01,20,7,00,0.028,NaN,9.58,9.93,75
21,01,20,8,00,0.017,NaN,10.22,9.73,78
21,01,20,9,00,0.014,NaN,11.11,9.66,79
21,01,20,10,00,0.015,NaN,12.3,9.62,81
21,01,20,11,00,0.017,NaN,12.24,9.66,82
21,01,20,12,00,0.018,NaN,17.93,9.74,83
21,01,20,13,00,0.023,NaN,14.92,9.78,83
21,01,20,14,00,0.025,NaN,NaN,10.45,82
21,01,20,15,00,0.028,NaN,15.02,11.68,75
21,01,20,16,00,0.023,NaN,14.56,11.71,76
