# date,PM 2.5 (ug,m3),O3 (ppm),Temperatura,Humedad rel.,Dirección viento,Velocidad viento
21,01,20,19,00,18,0.028,15.3,42,224,1.8
21,01,20,20,00,31,0.009,13.2,51,221,2.5
21,01,20,21,00,23,0.005,12.3,54,223,2.2
21,01,20,22,00,17,0.004,11.9,55,224,1.9
21,01,20,23,00,18,0.001,11.1,58,232,2.1
22,01,20,0,00,20,0.004,10.4,60,217,2.1
22,01,20,1,00,21,0.002,10.1,61,223,1.9
22,01,20,2,00,15,0.004,9.7,63,219,2.1
22,01,20,3,00,25,0.004,9.1,64,214,2.1
22,01,20,4,00,28,0.003,8.4,68,194,1.1
22,01,20,5,00,19,0.001,7.9,70,226,1.3
22,01,20,6,00,22,0.001,7.6,70,233,1.4
22,01,20,7,00,28,0.001,7.5,71,227,1.4
22,01,20,8,00,21,0.001,7.6,72,204,1.5
22,01,20,9,00,22,0.004,9.2,65,78,0.9
22,01,20,10,00,20,0.013,11.8,57,74,1.2
22,01,20,11,00,23,0.027,14.3,48,66,2
22,01,20,12,00,23,0.045,16.4,39,82,2.1
22,01,20,13,00,19,0.053,17.9,34,85,1.8
22,01,20,14,00,8,0.062,19,32,47,2.2
22,01,20,15,00,10,0.071,19.9,30,85,1.7
22,01,20,16,00,11,0.078,20.8,30,286,2.6
22,01,20,17,00,18,0.046,19.2,37,253,5.4
22,01,20,18,00,14,0.039,18.6,39,255,4.6
22,01,20,19,00,9,0.034,17.1,40,257,4.3
22,01,20,20,00,12,0.026,16.4,41,186,2.2
22,01,20,21,00,12,0.018,15.3,47,155,1.3
22,01,20,22,00,8,0.008,13.8,57,148,1.3
22,01,20,23,00,19,0.007,12.8,63,269,0.8
23,01,20,0,00,23,0.001,11.9,67,229,1.7
23,01,20,1,00,26,0.002,11.5,63,237,1.6
23,01,20,2,00,19,0.012,11.4,61,216,2.2
23,01,20,3,00,10,0.009,11.1,63,224,1.8
23,01,20,4,00,9,0.002,10.1,67,123,1.7
23,01,20,5,00,12,0.006,9,74,213,0.8
23,01,20,6,00,19,0.003,8.8,76,211,1.1
23,01,20,7,00,16,0.002,8.7,76,207,1.1
23,01,20,8,00,18,0.001,9.1,75,242,1.7
23,01,20,9,00,20,0.003,10.6,70,246,1.3
23,01,20,10,00,23,0.01,13.2,60,87,1.6
23,01,20,11,00,26,0.021,14.9,52,88,1.4
23,01,20,12,00,15,0.028,15.7,49,12,1.6
23,01,20,13,00,19,0.032,17.4,42,303,3
23,01,20,14,00,9,0.037,17.8,35,319,3.1
23,01,20,15,00,6,0.036,17.8,33,314,3.1
23,01,20,16,00,6,0.034,17.1,37,326,3.4
23,01,20,17,00,10,0.034,17.1,36,347,2.5
23,01,20,18,00,4,0.032,16.8,38,4,2
23,01,20,19,00,9,0.017,16.1,42,333,1.4
23,01,20,20,00,12,0.006,15.3,43,69,1.5
23,01,20,21,00,19,0.01,14.4,50,354,3.1
23,01,20,22,00,18,0.003,13.3,58,335,2.3
23,01,20,23,00,23,0.012,12.4,58,348,2.9
24,01,20,0,00,15,0.017,11.9,60,332,1.8
24,01,20,1,00,11,0.025,11.7,61,44,0.7
24,01,20,2,00,3,0.023,11.5,63,112,0.7
24,01,20,3,00,11,0.014,11.4,64,183,0.4
24,01,20,4,00,10,0.009,11.3,65,191,0.5
24,01,20,5,00,6,0.007,11.2,67,174,0.5
24,01,20,6,00,8,0.002,10.9,68,172,0.8
24,01,20,7,00,12,0.001,10.8,66,205,0.7
24,01,20,8,00,15,0.001,10.9,66,203,0.6
24,01,20,9,00,14,0.003,11.5,61,219,0.8
24,01,20,10,00,23,0.011,12.7,57,87,1.1
24,01,20,11,00,17,0.011,13.8,54,85,1.3
24,01,20,12,00,19,0.018,14.9,50,70,1.6
24,01,20,13,00,19,0.033,17.3,41,126,2.3
24,01,20,14,00,7,0.037,18,36,167,2.1
24,01,20,15,00,5,0.036,18.5,33,13,2.5
24,01,20,16,00,NaN,0.039,18.1,34,104,1.9
24,01,20,17,00,9,0.04,18.5,33,121,1.4
24,01,20,18,00,10,0.037,18,34,257,1.4
24,01,20,19,00,10,0.029,17.3,37,295,1.6
24,01,20,20,00,14,0.017,16,44,226,2.2
24,01,20,21,00,16,0.017,15.2,53,324,2.3
24,01,20,22,00,22,0.02,14,59,290,1.9
24,01,20,23,00,21,0.019,13.1,63,321,1.6
25,01,20,0,00,20,0.011,12.1,67,16,1.2
25,01,20,1,00,17,0.005,11.4,71,340,1.7
25,01,20,2,00,18,0.005,10.6,74,303,0.8
25,01,20,3,00,26,0.002,9.8,77,213,1.1
25,01,20,4,00,23,0.001,9.3,77,224,1
25,01,20,5,00,18,0.002,8.9,75,221,1.3
25,01,20,6,00,21,0.002,8.6,77,251,1.1
25,01,20,7,00,16,0.001,8.2,79,231,1.3
25,01,20,8,00,15,0.001,8.2,78,249,1.2
25,01,20,9,00,15,0.004,10.1,74,253,0.8
25,01,20,10,00,14,0.013,12.2,65,10,1.2
25,01,20,11,00,25,0.025,14.4,56,42,1.8
25,01,20,12,00,21,0.035,16.4,47,11,1.7
25,01,20,13,00,19,0.045,18.7,37,294,2
25,01,20,14,00,5,0.044,20,33,340,2.5
25,01,20,15,00,7,0.037,20.9,31,328,4
25,01,20,16,00,3,0.039,20.1,33,295,4.2
25,01,20,17,00,6,0.036,19.4,35,324,3.6
25,01,20,18,00,8,0.03,19.4,34,323,3.7
25,01,20,19,00,9,0.026,17.9,39,249,3
25,01,20,20,00,13,0.024,16,47,223,4.8
25,01,20,21,00,13,0.02,15,48,214,2.4
25,01,20,22,00,10,0.015,14.3,52,224,1.7
25,01,20,23,00,10,0.007,13.3,53,217,1.7
26,01,20,0,00,13,NaN,12.2,57,222,1.6
26,01,20,1,00,12,NaN,11.8,60,233,1.7
26,01,20,2,00,NaN,NaN,11.2,59,213,1.8
26,01,20,3,00,11,NaN,10.9,59,214,1.9
26,01,20,4,00,6,0.001,10.4,62,222,1.7
26,01,20,5,00,3,0.002,9.9,64,231,1.6
26,01,20,6,00,5,0.002,9.8,65,234,2.1
26,01,20,7,00,8,0.001,9.3,68,235,1.3
26,01,20,8,00,10,0.002,9.3,68,225,1.6
26,01,20,9,00,12,0.005,11.5,59,136,1.1
26,01,20,10,00,8,0.022,13.5,53,38,1.3
26,01,20,11,00,9,0.032,15.8,44,55,1.4
26,01,20,12,00,9,0.034,17.8,38,61,1.9
26,01,20,13,00,5,0.04,19.6,33,67,2.5
26,01,20,14,00,5,0.045,19.7,32,79,2.5
26,01,20,15,00,7,0.047,20,31,155,1.7
26,01,20,16,00,6,0.048,19.9,35,136,1.9
26,01,20,17,00,11,0.043,19.7,36,85,2
26,01,20,18,00,10,0.026,18.9,37,1,3.8
26,01,20,19,00,16,0.019,17.6,41,340,3
26,01,20,20,00,17,0.013,16.5,46,356,2.2
26,01,20,21,00,12,0.007,16.3,47,357,1.7
26,01,20,22,00,9,0.005,15.9,48,236,1.4
26,01,20,23,00,14,0.008,15.5,49,232,1.6
27,01,20,0,00,8,0.012,15,51,206,1.4
27,01,20,1,00,11,0.007,14.6,53,222,1
27,01,20,2,00,4,0.003,14,53,230,1.2
27,01,20,3,00,6,0.002,13.4,54,206,1.4
27,01,20,4,00,9,0.002,13.3,53,196,1.4
27,01,20,5,00,7,0.003,12.8,56,202,1.4
27,01,20,6,00,3,0.002,12.4,55,208,1.2
27,01,20,7,00,6,0.001,11.4,56,210,1.9
27,01,20,8,00,10,0.001,11,57,220,1.6
27,01,20,9,00,10,0.004,12.8,54,63,1
27,01,20,10,00,7,0.012,14.4,53,78,1.3
27,01,20,11,00,16,0.023,15.7,45,68,1.6
27,01,20,12,00,18,0.035,17.4,36,59,1.9
27,01,20,13,00,16,0.047,19.4,28,80,2
27,01,20,14,00,13,0.056,21,22,160,2.1
27,01,20,15,00,8,0.056,21.8,19,248,3.1
27,01,20,16,00,5,0.049,22,18,251,4
27,01,20,17,00,6,0.045,21.7,19,253,4
27,01,20,18,00,6,0.04,20.9,21,265,3.6
27,01,20,19,00,1,0.029,18.4,29,221,4.4
27,01,20,20,00,10,0.02,16.8,32,243,3
27,01,20,21,00,14,0.012,15.4,35,180,1.2
27,01,20,22,00,9,0.002,14.5,38,235,1.1
27,01,20,23,00,8,0.001,13.3,32,223,2.2
28,01,20,0,00,9,0.003,12.3,24,225,2.1
28,01,20,1,00,13,0.017,11.3,24,214,2.1
28,01,20,2,00,5,0.02,10.5,27,225,1.9
28,01,20,3,00,1,0.02,9.8,34,217,1.5
28,01,20,4,00,4,0.014,9.1,37,227,1.8
28,01,20,5,00,NaN,0.014,8.8,33,209,1.9
28,01,20,6,00,5,0.005,7.9,32,207,1.6
28,01,20,7,00,4,0.004,7.6,29,215,1.9
28,01,20,8,00,3,0.002,7.7,28,237,1.9
28,01,20,9,00,2,0.006,10.5,27,158,1.4
28,01,20,10,00,15,0.017,13.3,22,131,1.1
28,01,20,11,00,7,0.029,16.1,17,71,1.5
28,01,20,12,00,8,0.047,18,10,83,1.9
28,01,20,13,00,5,0.053,20,9,105,2
28,01,20,14,00,NaN,0.059,21.3,7,100,2.1
28,01,20,15,00,NaN,0.066,21.9,7,51,2
28,01,20,16,00,2,0.065,22.6,9,81,2.7
28,01,20,17,00,9,0.058,22,13,68,2.3
28,01,20,18,00,10,0.044,20.7,19,193,2.7
28,01,20,19,00,12,0.034,18.4,25,211,3.4
28,01,20,20,00,14,0.023,16.8,31,185,1.9
28,01,20,21,00,9,0.015,16.3,29,200,1.3
28,01,20,22,00,12,0.003,15.1,24,219,1.6
28,01,20,23,00,12,0.008,13.7,22,217,2.3
29,01,20,0,00,9,0.016,12.9,22,218,2
29,01,20,1,00,8,0.014,12.2,20,234,2.6
29,01,20,2,00,8,0.019,11.7,21,232,2.4
29,01,20,3,00,2,0.021,11.1,22,220,2.5
29,01,20,4,00,4,0.018,10.1,25,224,2.2
29,01,20,5,00,3,0.013,9.5,26,224,1.9
29,01,20,6,00,3,0.004,8.7,29,233,1.4
29,01,20,7,00,6,0.002,8.1,34,224,1.7
29,01,20,8,00,8,0.002,8.2,35,215,1.9
29,01,20,9,00,13,0.004,10.1,33,120,0.8
29,01,20,10,00,10,0.011,11.6,38,125,1.3
29,01,20,11,00,16,0.024,13.7,36,52,1.4
29,01,20,12,00,23,0.036,15.9,31,27,1.8
29,01,20,13,00,26,0.046,18.6,23,28,2.1
29,01,20,14,00,22,0.046,21.1,15,334,2.8
29,01,20,15,00,1,0.05,22.4,7,220,4.3
29,01,20,16,00,2,0.046,22.2,12,222,4.4
29,01,20,17,00,11,0.042,21.2,15,222,4.9
29,01,20,18,00,4,0.037,19.7,19,214,5.1
29,01,20,19,00,11,0.032,17.2,31,148,3.7
29,01,20,20,00,16,0.023,15.9,35,135,3.7
29,01,20,21,00,11,0.022,15.4,34,143,4.1
29,01,20,22,00,7,0.023,15.2,34,147,3.4
29,01,20,23,00,4,0.022,14.4,37,152,1.9
30,01,20,0,00,6,0.021,12.9,42,208,1.3
30,01,20,1,00,7,0.014,11.6,48,307,0.8
30,01,20,2,00,15,0.006,10.6,52,255,1.4
30,01,20,3,00,10,0.006,10.4,52,235,1.4
30,01,20,4,00,7,0.009,10.4,52,242,1.3
30,01,20,5,00,8,0.009,10.4,52,239,1.4
30,01,20,6,00,3,0.006,10,52,230,1.5
30,01,20,7,00,7,0.002,10.3,50,248,2.1
30,01,20,8,00,8,0.002,10.3,49,205,1
30,01,20,9,00,11,0.004,11.7,46,285,1.1
30,01,20,10,00,12,0.012,13.6,36,95,1.1
30,01,20,11,00,6,0.024,15.6,29,52,1.8
30,01,20,12,00,10,0.033,17.3,24,37,1.9
30,01,20,13,00,1,0.037,19.9,20,356,2.2
30,01,20,14,00,5,0.029,19.9,22,271,2.3
30,01,20,15,00,2,0.028,20.4,23,208,3.3
30,01,20,16,00,3,0.027,20.7,22,207,3.8
30,01,20,17,00,NaN,0.027,20,23,215,3
30,01,20,18,00,6,0.026,18.2,26,207,3.4
30,01,20,19,00,10,0.022,17.1,28,233,2.1
30,01,20,20,00,9,0.016,16.4,27,233,2.2
30,01,20,21,00,9,0.018,15.4,31,71,1.4
30,01,20,22,00,7,0.019,15,27,14,2.2
30,01,20,23,00,4,0.01,14.2,31,77,1.5
31,01,20,0,00,8,0.012,13.5,34,46,1.6
31,01,20,1,00,5,0.007,13,36,84,1.4
31,01,20,2,00,NaN,0.011,12.6,38,161,1.7
31,01,20,3,00,5,0.012,11.8,41,100,1.5
31,01,20,4,00,13,0.012,11.4,44,187,1.1
31,01,20,5,00,7,0.007,10.8,49,131,0.8
31,01,20,6,00,9,0.001,10.4,51,180,1.4
31,01,20,7,00,10,0.001,9.8,54,187,1.3
31,01,20,8,00,13,0.002,10,55,223,1.7
31,01,20,9,00,11,0.01,12.9,44,221,1.4
31,01,20,10,00,7,0.02,14.9,37,104,1.3
31,01,20,11,00,NaN,0.026,16.6,32,77,2.1
31,01,20,12,00,NaN,0.036,18.2,28,115,2.5
31,01,20,13,00,NaN,0.045,19.3,26,46,2.2
31,01,20,14,00,NaN,0.052,20.4,25,94,2.5
31,01,20,15,00,2,0.059,20.3,26,114,2
31,01,20,16,00,6,0.051,20.3,27,69,1.9
31,01,20,17,00,16,0.038,20.3,29,222,4.4
31,01,20,18,00,14,0.031,19,32,225,5.5
31,01,20,19,00,6,0.032,16.9,40,205,4.7
31,01,20,20,00,13,0.025,16.1,43,206,3.7
31,01,20,21,00,16,0.026,15.7,45,190,3.3
31,01,20,22,00,10,0.022,15.1,47,238,1.7
31,01,20,23,00,9,0.01,14.4,45,229,1.5
01,02,20,0,00,5,NaN,13.7,48,232,1.7
01,02,20,1,00,8,NaN,13.7,47,223,1.9
01,02,20,2,00,4,NaN,13,51,242,1
01,02,20,3,00,5,NaN,12.8,52,240,1.1
01,02,20,4,00,NaN,0.007,12.3,55,223,1.3
01,02,20,5,00,NaN,0.002,11.6,60,239,0.9
01,02,20,6,00,2,0.001,11.4,61,264,1.2
01,02,20,7,00,8,0.001,11.1,64,203,0.8
01,02,20,8,00,8,0.001,11.1,62,244,1
01,02,20,9,00,7,0.004,11.8,60,16,1.8
01,02,20,10,00,17,0.011,13.2,57,19,1.4
01,02,20,11,00,18,0.021,14.8,52,46,1.9
01,02,20,12,00,26,0.031,15.9,48,93,1.9
01,02,20,13,00,32,0.04,17,45,22,2
01,02,20,14,00,35,0.047,17.7,43,353,1.8
01,02,20,15,00,43,0.054,18.6,40,14,1.7
01,02,20,16,00,34,0.059,19.2,37,17,1.5
01,02,20,17,00,28,0.047,19.6,36,352,2.1
01,02,20,18,00,20,0.042,18.2,43,341,3.7
01,02,20,19,00,28,0.031,16.1,53,340,3
01,02,20,20,00,35,0.025,15,57,337,2.6
01,02,20,21,00,29,0.019,14.3,61,351,2.7
01,02,20,22,00,18,0.016,13.5,64,360,2.4
01,02,20,23,00,16,0.012,12.9,66,359,2.2
02,02,20,0,00,17,0.015,12.7,67,320,1.3
02,02,20,1,00,13,0.015,12.3,67,31,1.1
02,02,20,2,00,15,0.012,12.1,68,31,0.7
02,02,20,3,00,18,0.003,12,68,59,0.8
02,02,20,4,00,11,0.004,11.4,70,98,1.1
02,02,20,5,00,14,0.007,10.9,70,90,0.6
02,02,20,6,00,18,0.004,10.8,71,88,0.6
02,02,20,7,00,17,0.001,10.7,72,104,0.2
02,02,20,8,00,22,0.001,10.5,74,162,0.7
02,02,20,9,00,18,0.003,11.1,71,179,0.6
02,02,20,10,00,18,0.008,11.8,68,76,1
02,02,20,11,00,19,0.014,13.1,63,72,1.1
02,02,20,12,00,26,0.033,15.5,55,45,1.7
02,02,20,13,00,24,0.043,17.5,46,342,1.7
02,02,20,14,00,24,0.045,18.1,41,60,1.3
02,02,20,15,00,22,0.051,18.8,39,99,1.4
02,02,20,16,00,20,0.055,19.6,37,56,1.2
02,02,20,17,00,20,0.059,19.7,37,81,1.1
02,02,20,18,00,24,0.053,19.8,37,120,1.1
02,02,20,19,00,27,0.023,18.8,41,186,1.4
02,02,20,20,00,16,0.008,17.8,35,207,2.2
02,02,20,21,00,12,0.002,16.9,35,227,1.7
02,02,20,22,00,5,0.001,16.2,46,254,1.6
02,02,20,23,00,8,0.001,15.4,45,217,1.9
03,02,20,0,00,16,0.001,14.4,44,223,1.6
03,02,20,1,00,11,0.001,13.7,44,225,1.6
03,02,20,2,00,6,0.001,13.2,48,209,1.3
03,02,20,3,00,8,0.001,12.6,54,235,1.3
03,02,20,4,00,11,0.001,12.3,58,258,1.2
03,02,20,5,00,6,0.002,11.8,61,273,1.3
03,02,20,6,00,6,0.006,11.5,61,289,1.4
03,02,20,7,00,15,0.014,11.6,63,297,1.6
03,02,20,8,00,8,0.016,11.8,65,262,1.4
03,02,20,9,00,5,0.019,13.9,60,9,1.1
03,02,20,10,00,4,0.024,16.6,48,92,2.5
03,02,20,11,00,4,0.024,18.4,37,195,2.7
03,02,20,12,00,NaN,0.025,18.9,35,205,4.2
03,02,20,13,00,NaN,0.029,18.7,34,201,5.4
03,02,20,14,00,9,0.031,18.6,34,202,5.4
03,02,20,15,00,5,0.028,18.8,33,187,5
03,02,20,16,00,4,0.028,19,34,178,4.8
03,02,20,17,00,7,0.03,19,36,199,4.8
03,02,20,18,00,6,0.03,17.4,45,178,3.4
03,02,20,19,00,8,0.022,16.9,44,167,2.8
03,02,20,20,00,12,0.02,16.1,47,166,2.5
03,02,20,21,00,5,0.019,15.7,48,163,2.8
03,02,20,22,00,5,0.02,15.4,50,157,2.5
03,02,20,23,00,7,0.016,15.7,47,153,1.9
04,02,20,0,00,9,0.012,14.2,57,307,1.3
04,02,20,1,00,5,0.006,13.6,60,76,1.1
04,02,20,2,00,15,0.007,12.8,62,201,0.8
04,02,20,3,00,6,0.006,11.9,67,270,1.3
04,02,20,4,00,7,0.002,11.6,69,273,1.4
04,02,20,5,00,11,0.002,11.4,70,261,1.3
04,02,20,6,00,9,0.003,11.1,72,241,1.3
04,02,20,7,00,6,0.001,11.1,73,265,1.1
04,02,20,8,00,9,0.001,11.3,72,259,1.4
04,02,20,9,00,7,0.006,12.7,65,157,1.4
04,02,20,10,00,16,0.018,15.3,54,91,1.9
04,02,20,11,00,1,0.02,17.7,43,243,3.4
04,02,20,12,00,3,0.021,18.9,38,229,5.2
04,02,20,13,00,1,0.022,19.8,33,220,4.6
04,02,20,14,00,NaN,0.023,19.4,34,199,4.9
04,02,20,15,00,NaN,0.023,19.9,34,204,5.4
04,02,20,16,00,NaN,0.023,20.9,32,206,4.8
04,02,20,17,00,NaN,0.022,20.5,34,206,5.6
04,02,20,18,00,1,0.021,19.2,38,209,5.1
04,02,20,19,00,3,0.017,18.2,40,217,4
04,02,20,20,00,11,0.015,17.4,43,217,3.8
04,02,20,21,00,5,0.012,17,45,216,3.4
04,02,20,22,00,5,0.007,16.3,48,201,2.7
04,02,20,23,00,4,0.008,14.9,54,224,2
05,02,20,0,00,8,0.006,14.4,57,194,1.5
05,02,20,1,00,8,0.013,13.9,59,205,1.7
05,02,20,2,00,3,0.008,13.5,62,222,1.4
05,02,20,3,00,4,0.007,13.2,63,228,1.4
05,02,20,4,00,5,0.009,13.2,63,220,0.9
05,02,20,5,00,3,0.014,13.3,65,224,1.4
05,02,20,6,00,6,0.005,13.4,65,106,1.3
05,02,20,7,00,4,0.002,13.2,67,264,1.2
05,02,20,8,00,6,0.007,14.1,61,119,2.4
05,02,20,9,00,3,0.008,14.9,59,105,2.4
05,02,20,10,00,9,0.012,16.2,52,147,2.6
05,02,20,11,00,8,0.014,16.7,49,173,3
05,02,20,12,00,4,0.017,17,47,204,3
05,02,20,13,00,3,0.019,17.2,46,201,4.2
05,02,20,14,00,1,0.018,17.7,46,181,4
05,02,20,15,00,NaN,0.019,18.3,43,195,4.8
05,02,20,16,00,NaN,0.017,18.5,43,181,3.1
05,02,20,17,00,NaN,0.016,18.1,43,198,3.4
05,02,20,18,00,NaN,0.013,16.6,51,197,3.8
05,02,20,19,00,NaN,0.01,15.7,56,130,2
05,02,20,20,00,NaN,0.011,15.4,54,139,2.1
05,02,20,21,00,NaN,0.012,15.8,49,114,1.7
05,02,20,22,00,NaN,0.009,15.4,51,52,1.7
05,02,20,23,00,NaN,0.008,15.1,54,66,2.9
06,02,20,0,00,NaN,0.013,15.4,52,113,3.2
06,02,20,1,00,NaN,0.01,14.9,56,3,3.2
06,02,20,2,00,NaN,0.011,14.7,57,146,1.7
06,02,20,3,00,NaN,0.008,14.1,60,50,1.6
06,02,20,4,00,NaN,0.009,14,61,59,2.2
06,02,20,5,00,NaN,0.007,13.4,62,360,1.7
06,02,20,6,00,NaN,0.005,12.7,63,52,2.1
06,02,20,7,00,NaN,0.002,11.6,66,113,1.4
06,02,20,8,00,NaN,0.002,11.2,64,133,1.8
06,02,20,9,00,NaN,0.014,12.8,51,7,1.6
06,02,20,10,00,NaN,0.02,14.3,39,60,1.4
06,02,20,11,00,NaN,0.025,16.8,31,102,1.9
06,02,20,12,00,NaN,0.041,20,9,291,4.6
06,02,20,13,00,NaN,0.042,20.8,10,262,5.9
06,02,20,14,00,NaN,0.045,21.7,9,258,5.9
06,02,20,15,00,NaN,0.043,22.2,7,257,5.1
06,02,20,16,00,NaN,0.043,22.2,9,250,4.3
06,02,20,17,00,NaN,0.042,22.1,10,255,3.4
06,02,20,18,00,NaN,0.039,21.5,11,244,3.9
06,02,20,19,00,5,0.03,19.8,16,230,3.3
06,02,20,20,00,7,0.018,17.4,22,219,3.7
06,02,20,21,00,18,0.012,16.2,36,187,1.8
06,02,20,22,00,12,0.014,14.9,25,218,1.7
06,02,20,23,00,23,0.001,14,25,218,1.7
07,02,20,0,00,20,NaN,13.5,26,223,1.6
07,02,20,1,00,10,NaN,12.6,27,220,1.4
07,02,20,2,00,15,NaN,11.8,28,223,1.7
07,02,20,3,00,11,NaN,10.9,29,228,1.9
07,02,20,4,00,3,0.008,10.5,35,235,1.7
07,02,20,5,00,5,0.005,10,38,234,1.5
07,02,20,6,00,6,0.001,10,39,226,1.6
07,02,20,7,00,5,0.001,10.2,40,221,1.9
07,02,20,8,00,6,0.001,10.6,37,233,1.3
07,02,20,9,00,16,0.002,11.9,39,86,0.6
07,02,20,10,00,18,0.009,14.7,33,112,1
07,02,20,11,00,13,0.02,16.8,29,49,1.5
07,02,20,12,00,19,0.034,18,25,40,1.4
07,02,20,13,00,25,0.048,20.8,14,60,1.9
07,02,20,14,00,6,0.054,23,9,63,2.1
07,02,20,15,00,3,0.062,24.3,7,87,2.1
07,02,20,16,00,NaN,0.06,24.7,8,234,2.5
07,02,20,17,00,7,0.057,24.1,11,254,3.8
07,02,20,18,00,14,0.052,23.1,14,262,3.7
07,02,20,19,00,13,0.038,21.1,18,261,4.6
07,02,20,20,00,16,0.026,19.2,24,240,2.8
07,02,20,21,00,16,0.006,17.7,27,198,1.2
07,02,20,22,00,16,0.002,16.4,30,231,0.8
07,02,20,23,00,20,0.002,15.3,34,239,1.7
08,02,20,0,00,16,0.001,14.8,36,225,1.3
08,02,20,1,00,12,0.001,14,34,221,1.7
08,02,20,2,00,18,0.004,13.4,34,220,2.5
08,02,20,3,00,9,0.005,12.6,35,212,1.9
08,02,20,4,00,10,0.008,12.1,34,213,2.5
08,02,20,5,00,4,0.001,11.4,30,225,1.7
08,02,20,6,00,11,0.004,10.9,31,212,1.7
08,02,20,7,00,6,0.001,10.3,34,216,2
08,02,20,8,00,12,0.002,10.7,31,213,2.1
08,02,20,9,00,11,0.009,11.8,37,111,0.9
08,02,20,10,00,6,0.022,14.1,34,24,1.2
08,02,20,11,00,9,0.039,16.7,31,18,1.4
08,02,20,12,00,12,0.051,19.1,25,332,1.5
08,02,20,13,00,11,0.053,21.2,16,36,1.9
08,02,20,14,00,6,0.062,22.1,13,67,1.7
08,02,20,15,00,5,0.064,23.4,11,32,2.5
08,02,20,16,00,4,0.069,24,12,53,2.4
08,02,20,17,00,8,0.062,24,14,73,2.4
08,02,20,18,00,13,0.048,22.7,24,135,3
08,02,20,19,00,14,0.038,20.8,30,204,2.8
08,02,20,20,00,19,0.032,18.8,32,213,1.7
08,02,20,21,00,24,0.019,17.7,34,257,1.5
08,02,20,22,00,13,0.013,16.6,38,259,1.6
08,02,20,23,00,18,0.01,15.5,40,217,1.7
09,02,20,0,00,17,0.005,14.6,42,229,1.7
09,02,20,1,00,15,0.006,13.8,43,211,1.6
09,02,20,2,00,17,0.006,13.3,44,226,2.2
09,02,20,3,00,18,0.014,12.7,46,228,1.7
09,02,20,4,00,15,0.009,12,46,217,0.8
09,02,20,5,00,12,0.008,11.5,41,222,1.3
09,02,20,6,00,14,0.004,11,45,187,1.6
09,02,20,7,00,8,0.002,10.5,46,240,1.6
09,02,20,8,00,12,0.003,10.4,48,222,1.4
09,02,20,9,00,10,0.008,13,39,79,1
09,02,20,10,00,NaN,0.023,15.4,37,28,1.4
09,02,20,11,00,9,0.033,17.6,33,46,1.6
09,02,20,12,00,19,0.04,19.8,25,65,1.9
09,02,20,13,00,11,0.049,21.6,21,49,1.9
09,02,20,14,00,5,0.058,22.6,22,57,2.1
09,02,20,15,00,9,0.062,23.9,20,347,2.3
09,02,20,16,00,11,0.064,24.5,18,11,3
09,02,20,17,00,10,0.071,24.7,18,56,2.6
09,02,20,18,00,11,0.061,24.1,20,100,2
09,02,20,19,00,14,0.031,21.8,34,141,1.9
09,02,20,20,00,17,0.015,19.9,39,214,1.9
09,02,20,21,00,15,0.012,18.6,43,205,1.3
09,02,20,22,00,17,0.014,17.5,46,247,1.2
09,02,20,23,00,12,0.008,16.5,47,225,2.3
10,02,20,0,00,18,0.011,15.7,49,218,1.4
10,02,20,1,00,16,0.006,NaN,NaN,NaN,NaN
10,02,20,2,00,16,0.006,NaN,NaN,NaN,NaN
10,02,20,3,00,13,0.008,NaN,NaN,NaN,NaN
10,02,20,4,00,8,0.002,NaN,NaN,NaN,NaN
10,02,20,5,00,9,0.001,NaN,NaN,NaN,NaN
10,02,20,6,00,13,0.001,NaN,NaN,NaN,NaN
10,02,20,7,00,10,0.001,NaN,NaN,NaN,NaN
10,02,20,8,00,20,0.001,NaN,NaN,NaN,NaN
10,02,20,9,00,18,0.005,NaN,NaN,NaN,NaN
10,02,20,10,00,18,0.014,NaN,NaN,NaN,NaN
10,02,20,11,00,16,0.027,NaN,NaN,NaN,NaN
10,02,20,12,00,17,0.04,NaN,NaN,NaN,NaN
10,02,20,13,00,14,0.052,NaN,NaN,NaN,NaN
10,02,20,14,00,14,0.065,NaN,NaN,NaN,NaN
10,02,20,15,00,14,0.064,NaN,NaN,NaN,NaN
10,02,20,16,00,10,0.061,NaN,NaN,NaN,NaN
10,02,20,17,00,6,0.06,NaN,NaN,NaN,NaN
10,02,20,18,00,11,0.044,NaN,NaN,NaN,NaN
10,02,20,19,00,13,0.031,NaN,NaN,NaN,NaN
10,02,20,20,00,15,0.02,NaN,NaN,NaN,NaN
10,02,20,21,00,22,0.024,NaN,NaN,NaN,NaN
10,02,20,22,00,19,0.013,NaN,NaN,NaN,NaN
10,02,20,23,00,15,0.011,NaN,NaN,NaN,NaN
11,02,20,0,00,22,0.005,NaN,NaN,NaN,NaN
11,02,20,1,00,21,0.003,16.9,47,256,1.7
11,02,20,2,00,25,0.006,15.9,52,223,1.9
11,02,20,3,00,17,0.013,15.4,53,218,2
11,02,20,4,00,14,0.004,14.6,56,223,1
11,02,20,5,00,16,0.001,14,59,242,1.3
11,02,20,6,00,22,0.001,13.9,59,222,1.6
11,02,20,7,00,24,0.001,13.2,62,244,0.8
11,02,20,8,00,26,0.001,12.9,66,257,0.7
11,02,20,9,00,23,0.007,15.3,54,284,0.8
11,02,20,10,00,24,0.02,17,48,34,1.4
11,02,20,11,00,15,0.034,19.3,39,23,1.5
